Requirement_ID,Evidence_File,Evidence_Line,Evidence_Type,Evidence_Name,Evidence_Content,Match_Score
DATA_d5263b52,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_d5263b52,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_d5263b52,Deadline-MPE\script.js,222,function,if,if (itemData.type === 'habit') { const streakSpan = document.createElement('span'); streakSpan.class...,0.500
DATA_ded4c5d0,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_ded4c5d0,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_ded4c5d0,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
DATA_ded4c5d0,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
DATA_ded4c5d0,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_ded4c5d0,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_ded4c5d0,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_ded4c5d0,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_ded4c5d0,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_ded4c5d0,Deadline-MPE\script.js,222,function,if,if (itemData.type === 'habit') { const streakSpan = document.createElement('span'); streakSpan.class...,0.500
DATA_1559eb92,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_1559eb92,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_1559eb92,Deadline-MPE\script.js,231,function,completeItem,function completeItem(itemId) { if (gameIsOver) return; const itemIndex = activeItems.findIndex(i =>...,0.250
DATA_1559eb92,Deadline-MPE\script.js,231,function,completeItem,function completeItem(itemId) { if (gameIsOver) return; const itemIndex = activeItems.findIndex(i =>...,0.250
DATA_1559eb92,Deadline-MPE\script.js,231,function,if,function completeItem(itemId) { if (gameIsOver) return; const itemIndex = activeItems.findIndex(i =>...,0.250
DATA_1559eb92,Deadline-MPE\script.js,231,function,if,function completeItem(itemId) { if (gameIsOver) return; const itemIndex = activeItems.findIndex(i =>...,0.250
DATA_1559eb92,Deadline-MPE\script.js,231,function,if,function completeItem(itemId) { if (gameIsOver) return; const itemIndex = activeItems.findIndex(i =>...,0.250
DATA_1559eb92,Deadline-MPE\script.js,231,function,if,function completeItem(itemId) { if (gameIsOver) return; const itemIndex = activeItems.findIndex(i =>...,0.250
DATA_1559eb92,Deadline-MPE\script2.js,185,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_1559eb92,Deadline-MPE\script2.js,185,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_06ab5d5e,Deadline-MPE\script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.333
DATA_06ab5d5e,Deadline-MPE\script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.333
DATA_06ab5d5e,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.333
DATA_06ab5d5e,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.333
DATA_06ab5d5e,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.333
DATA_06ab5d5e,Deadline-MPE\script.js,238,function,gameOver,function gameOver() { gameIsOver = true; clearInterval(gameLoopInterval); clearInterval(dayTimerInte...,0.333
DATA_06ab5d5e,Deadline-MPE\script.js,238,function,gameOver,function gameOver() { gameIsOver = true; clearInterval(gameLoopInterval); clearInterval(dayTimerInte...,0.333
DATA_06ab5d5e,Deadline-MPE\script.js,238,function,if,function gameOver() { gameIsOver = true; clearInterval(gameLoopInterval); clearInterval(dayTimerInte...,0.333
DATA_06ab5d5e,shared_workspace\06_MPE_script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.333
DATA_06ab5d5e,shared_workspace\06_MPE_script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.333
DATA_fe7199d5,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",1.000
DATA_fe7199d5,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",1.000
DATA_fe7199d5,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",1.000
DATA_fe7199d5,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",1.000
DATA_fe7199d5,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,1.000
DATA_fe7199d5,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,1.000
DATA_fe7199d5,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,1.000
DATA_fe7199d5,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,1.000
DATA_fe7199d5,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,1.000
DATA_fe7199d5,Deadline-MPE\script.js,222,function,if,if (itemData.type === 'habit') { const streakSpan = document.createElement('span'); streakSpan.class...,1.000
DATA_ff2f4e7e,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_ff2f4e7e,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_ff2f4e7e,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
DATA_ff2f4e7e,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
DATA_ff2f4e7e,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_ff2f4e7e,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_ff2f4e7e,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_ff2f4e7e,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_ff2f4e7e,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_ff2f4e7e,Deadline-MPE\script.js,222,function,if,if (itemData.type === 'habit') { const streakSpan = document.createElement('span'); streakSpan.class...,0.500
DATA_8edb7a0e,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",1.000
DATA_8edb7a0e,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",1.000
DATA_8edb7a0e,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",1.000
DATA_8edb7a0e,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",1.000
DATA_8edb7a0e,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,1.000
DATA_8edb7a0e,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,1.000
DATA_8edb7a0e,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,1.000
DATA_8edb7a0e,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,1.000
DATA_8edb7a0e,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,1.000
DATA_8edb7a0e,Deadline-MPE\script.js,222,function,if,if (itemData.type === 'habit') { const streakSpan = document.createElement('span'); streakSpan.class...,1.000
DATA_7ef63f8d,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",1.000
DATA_7ef63f8d,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",1.000
DATA_7ef63f8d,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",1.000
DATA_7ef63f8d,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",1.000
DATA_7ef63f8d,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,1.000
DATA_7ef63f8d,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,1.000
DATA_7ef63f8d,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,1.000
DATA_7ef63f8d,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,1.000
DATA_7ef63f8d,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,1.000
DATA_7ef63f8d,Deadline-MPE\script.js,222,function,if,if (itemData.type === 'habit') { const streakSpan = document.createElement('span'); streakSpan.class...,1.000
DATA_42eeccc1,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",1.000
DATA_42eeccc1,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",1.000
DATA_42eeccc1,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",1.000
DATA_42eeccc1,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",1.000
DATA_42eeccc1,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,1.000
DATA_42eeccc1,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,1.000
DATA_42eeccc1,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,1.000
DATA_42eeccc1,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,1.000
DATA_42eeccc1,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,1.000
DATA_42eeccc1,Deadline-MPE\script.js,222,function,if,if (itemData.type === 'habit') { const streakSpan = document.createElement('span'); streakSpan.class...,1.000
DATA_ab5af332,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_ab5af332,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_ab5af332,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
DATA_ab5af332,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
DATA_ab5af332,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_ab5af332,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_ab5af332,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_ab5af332,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_ab5af332,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_ab5af332,Deadline-MPE\script.js,222,function,if,if (itemData.type === 'habit') { const streakSpan = document.createElement('span'); streakSpan.class...,0.500
DATA_ac64dd23,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",1.000
DATA_ac64dd23,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",1.000
DATA_ac64dd23,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",1.000
DATA_ac64dd23,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",1.000
DATA_ac64dd23,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,1.000
DATA_ac64dd23,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,1.000
DATA_ac64dd23,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,1.000
DATA_ac64dd23,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,1.000
DATA_ac64dd23,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,1.000
DATA_ac64dd23,Deadline-MPE\script.js,222,function,if,if (itemData.type === 'habit') { const streakSpan = document.createElement('span'); streakSpan.class...,1.000
